,count,x_col,y_row,x_min,y_min,x_max,y_max
2887,55,152,89,0.543888354773437,0.31846094457128876,0.5474665676337885,0.32203915743164035
2888,16,238,84,0.8516146607636711,0.30056988026953096,0.8551928736240227,0.30414809312988256
2889,26,107,106,0.3828687760576169,0.3792905631972653,0.3864469889179684,0.3828687760576169
2890,29,198,14,0.7084861463496087,0.050094980044921834,0.7120643592099604,0.05367319290527339
2891,32,178,63,0.6369218891425775,0.22542741020214824,0.6405001020029292,0.2290056230624998
2892,33,102,43,0.3649777117558591,0.15386315299511705,0.3685559246162106,0.1574413658554686
2893,38,48,21,0.17175421729687484,0.07514247006738274,0.1753324301572264,0.0787206829277343
2894,31,110,95,0.39360341463867154,0.33993022173339815,0.3971816274990231,0.3435084345937497
2895,34,91,100,0.3256173702919919,0.35782128603515595,0.3291955831523435,0.3613994988955075
2896,30,187,62,0.6691258048857416,0.22184919734179667,0.6727040177460931,0.22542741020214824
2897,39,25,25,0.08945532150878899,0.08945532150878899,0.09303353436914054,0.09303353436914054
2898,61,204,75,0.7299554235117182,0.26836596452636696,0.7335336363720697,0.2719441773867185
2899,32,31,107,0.11092459867089834,0.3828687760576169,0.1145028115312499,0.3864469889179684
2900,29,42,10,0.15028494013476548,0.035782128603515595,0.15386315299511705,0.03936034146386715
2901,45,142,79,0.5081062261699214,0.28267881596777317,0.5116844390302729,0.28625702882812476
2902,38,222,30,0.7943632549980462,0.10734638581054678,0.7979414678583977,0.11092459867089834
2903,26,90,20,0.32203915743164035,0.07156425720703119,0.3256173702919919,0.07514247006738274
2904,25,196,20,0.7013297206289056,0.07156425720703119,0.7049079334892572,0.07514247006738274
2905,45,92,51,0.3291955831523435,0.18248885587792954,0.332773796012695,0.18606706873828108
2906,37,213,99,0.7621593392548821,0.35424307317480436,0.7657375521152338,0.35782128603515595
2907,52,42,82,0.15028494013476548,0.2934134545488279,0.15386315299511705,0.2969916674091794
2908,61,203,76,0.7263772106513665,0.2719441773867185,0.7299554235117182,0.2755223902470701
2909,30,91,112,0.3256173702919919,0.4007598403593747,0.3291955831523435,0.4043380532197262
2910,33,112,12,0.4007598403593747,0.04293855432421871,0.4043380532197262,0.04651676718457027
2911,37,223,78,0.7979414678583977,0.27910060310742163,0.8015196807187493,0.28267881596777317
2912,63,51,36,0.18248885587792954,0.12881566297265615,0.18606706873828108,0.13239387583300768
2913,40,153,99,0.5474665676337885,0.35424307317480436,0.5510447804941402,0.35782128603515595
2914,42,97,74,0.3470866474541013,0.26478775166601537,0.3506648603144528,0.26836596452636696
2915,52,187,43,0.6691258048857416,0.15386315299511705,0.6727040177460931,0.1574413658554686
2916,29,68,33,0.24331847450390603,0.11808102439160147,0.2468966873642576,0.12165923725195302
2917,50,156,52,0.5582012062148433,0.18606706873828108,0.5617794190751948,0.18964528159863264
2918,29,16,92,0.05725140576562495,0.3291955831523435,0.06082961862597651,0.332773796012695
2919,21,75,9,0.26836596452636696,0.03220391574316404,0.2719441773867185,0.035782128603515595
2920,51,115,56,0.41149447894042934,0.20037992017968734,0.4150726918007809,0.20395813304003887
2921,31,34,108,0.12165923725195302,0.3864469889179684,0.12523745011230458,0.39002520177831995
2922,34,162,100,0.5796704833769526,0.35782128603515595,0.5832486962373041,0.3613994988955075
2923,73,33,92,0.11808102439160147,0.3291955831523435,0.12165923725195302,0.332773796012695
2924,71,203,64,0.7263772106513665,0.2290056230624998,0.7299554235117182,0.23258383592285137
2925,31,124,63,0.44369839468359334,0.22542741020214824,0.44727660754394494,0.2290056230624998
2926,40,7,47,0.025047490022460917,0.16817600443652328,0.028625702882812475,0.17175421729687484
2927,30,97,21,0.3470866474541013,0.07514247006738274,0.3506648603144528,0.0787206829277343
2928,8,51,4,0.18248885587792954,0.014312851441406238,0.18606706873828108,0.017891064301757797
2929,50,29,66,0.10376817295019522,0.23616204878320293,0.10734638581054678,0.23974026164355447
2930,31,113,106,0.4043380532197262,0.3792905631972653,0.40791626608007775,0.3828687760576169
2931,49,145,90,0.5188408647509761,0.32203915743164035,0.5224190776113277,0.3256173702919919
2932,30,41,59,0.14670672727441395,0.211114558760742,0.15028494013476548,0.21469277162109357
2933,43,190,64,0.6798604434667963,0.2290056230624998,0.6834386563271478,0.23258383592285137
2934,36,200,95,0.7156425720703119,0.33993022173339815,0.7192207849306634,0.3435084345937497
2935,8,166,11,0.5939833348183589,0.03936034146386715,0.5975615476787104,0.04293855432421871
2936,19,5,101,0.017891064301757797,0.3613994988955075,0.021469277162109356,0.3649777117558591
2937,60,111,65,0.3971816274990231,0.23258383592285137,0.4007598403593747,0.23616204878320293
2938,27,215,115,0.7693157649755853,0.41149447894042934,0.7728939778359368,0.4150726918007809
2939,56,58,87,0.20753634590039044,0.3113045188505857,0.211114558760742,0.3148827317109372
2940,25,117,91,0.4186509046611325,0.3256173702919919,0.422229117521484,0.3291955831523435
2941,34,48,113,0.17175421729687484,0.4043380532197262,0.1753324301572264,0.40791626608007775
2942,38,126,22,0.4508548204042965,0.0787206829277343,0.45443303326464807,0.08229889578808587
2943,35,201,90,0.7192207849306634,0.32203915743164035,0.722798997791015,0.3256173702919919
2944,60,201,81,0.7192207849306634,0.2898352416884763,0.722798997791015,0.2934134545488279
2945,41,58,36,0.20753634590039044,0.12881566297265615,0.211114558760742,0.13239387583300768
2946,14,231,4,0.8265671707412102,0.014312851441406238,0.8301453836015618,0.017891064301757797
2947,27,143,111,0.5116844390302729,0.3971816274990231,0.5152626518906246,0.4007598403593747
2948,22,240,9,0.8587710864843743,0.03220391574316404,0.8623492993447258,0.035782128603515595
2949,55,214,79,0.7657375521152338,0.28267881596777317,0.7693157649755853,0.28625702882812476
2950,59,169,95,0.6047179733994136,0.33993022173339815,0.6082961862597651,0.3435084345937497
2951,21,5,55,0.017891064301757797,0.19680170731933577,0.021469277162109356,0.20037992017968734
2952,47,75,36,0.26836596452636696,0.12881566297265615,0.2719441773867185,0.13239387583300768
2953,23,11,109,0.03936034146386715,0.39002520177831995,0.04293855432421871,0.39360341463867154
2954,29,66,30,0.23616204878320293,0.10734638581054678,0.23974026164355447,0.11092459867089834
2955,34,72,83,0.2576313259453123,0.2969916674091794,0.26120953880566383,0.30056988026953096
2956,36,187,97,0.6691258048857416,0.3470866474541013,0.6727040177460931,0.3506648603144528
2957,31,238,48,0.8516146607636711,0.17175421729687484,0.8551928736240227,0.1753324301572264
2958,54,103,70,0.3685559246162106,0.25047490022460916,0.37213413747656215,0.2540531130849607
2959,26,225,93,0.8050978935791009,0.332773796012695,0.8086761064394524,0.33635200887304656
2960,44,20,43,0.07156425720703119,0.15386315299511705,0.07514247006738274,0.1574413658554686
2961,18,236,82,0.844458235042968,0.2934134545488279,0.8480364479033196,0.2969916674091794
2962,47,170,97,0.6082961862597651,0.3470866474541013,0.6118743991201167,0.3506648603144528
2963,36,158,21,0.5653576319355463,0.07514247006738274,0.568935844795898,0.0787206829277343
2964,22,10,96,0.035782128603515595,0.3435084345937497,0.03936034146386715,0.3470866474541013
2965,50,113,45,0.4043380532197262,0.16101957871582018,0.40791626608007775,0.16459779157617174
2966,50,218,80,0.7800504035566399,0.28625702882812476,0.7836286164169916,0.2898352416884763
2967,38,235,48,0.8408800221826165,0.17175421729687484,0.844458235042968,0.1753324301572264
2968,31,123,45,0.4401201818232418,0.16101957871582018,0.44369839468359334,0.16459779157617174
2969,28,182,98,0.6512347405839838,0.3506648603144528,0.6548129534443353,0.35424307317480436
2970,39,49,55,0.1753324301572264,0.19680170731933577,0.17891064301757797,0.20037992017968734
2971,51,188,54,0.6727040177460931,0.1932234944589842,0.6762822306064448,0.19680170731933577
2972,39,182,66,0.6512347405839838,0.23616204878320293,0.6548129534443353,0.23974026164355447
2973,24,221,104,0.7907850421376946,0.37213413747656215,0.7943632549980462,0.37571235033691375
2974,14,74,109,0.26478775166601537,0.39002520177831995,0.26836596452636696,0.39360341463867154
2975,35,138,71,0.4937933747285152,0.2540531130849607,0.49737158758886674,0.2576313259453123
2976,20,184,118,0.658391166304687,0.422229117521484,0.6619693791650385,0.42580733038183555
2977,51,24,34,0.08587710864843742,0.12165923725195302,0.08945532150878899,0.12523745011230458
2978,45,120,71,0.42938554324218714,0.2540531130849607,0.4329637561025387,0.2576313259453123
2979,34,41,76,0.14670672727441395,0.2719441773867185,0.15028494013476548,0.2755223902470701
2980,32,37,112,0.13239387583300768,0.4007598403593747,0.13597208869335925,0.4043380532197262
2981,70,216,60,0.7728939778359368,0.21469277162109357,0.7764721906962884,0.21827098448144513
2982,28,222,107,0.7943632549980462,0.3828687760576169,0.7979414678583977,0.3864469889179684
2983,54,105,93,0.37571235033691375,0.332773796012695,0.3792905631972653,0.33635200887304656
2984,47,132,105,0.47232409756640586,0.37571235033691375,0.4759023104267574,0.3792905631972653
2985,39,13,22,0.04651676718457027,0.0787206829277343,0.050094980044921834,0.08229889578808587
2986,26,92,33,0.3291955831523435,0.11808102439160147,0.332773796012695,0.12165923725195302
2987,56,44,40,0.1574413658554686,0.14312851441406238,0.16101957871582018,0.14670672727441395
2988,52,174,90,0.6226090377011714,0.32203915743164035,0.6261872505615229,0.3256173702919919
2989,48,145,45,0.5188408647509761,0.16101957871582018,0.5224190776113277,0.16459779157617174
2990,34,196,40,0.7013297206289056,0.14312851441406238,0.7049079334892572,0.14670672727441395
2991,21,136,14,0.48663694900781207,0.050094980044921834,0.49021516186816366,0.05367319290527339
2992,23,227,4,0.812254319299804,0.014312851441406238,0.8158325321601555,0.017891064301757797
2993,58,221,53,0.7907850421376946,0.18964528159863264,0.7943632549980462,0.1932234944589842
2994,40,73,68,0.26120953880566383,0.24331847450390603,0.26478775166601537,0.2468966873642576
2995,25,229,99,0.8194107450205071,0.35424307317480436,0.8229889578808587,0.35782128603515595
2996,61,51,82,0.18248885587792954,0.2934134545488279,0.18606706873828108,0.2969916674091794
2997,33,118,65,0.422229117521484,0.23258383592285137,0.42580733038183555,0.23616204878320293
2998,35,180,89,0.6440783148632807,0.31846094457128876,0.6476565277236322,0.32203915743164035
2999,53,202,58,0.722798997791015,0.20753634590039044,0.7263772106513665,0.211114558760742
3000,61,56,45,0.20037992017968734,0.16101957871582018,0.20395813304003887,0.16459779157617174
3001,49,50,80,0.17891064301757797,0.28625702882812476,0.18248885587792954,0.2898352416884763
3002,31,191,98,0.6834386563271478,0.3506648603144528,0.6870168691874994,0.35424307317480436
3003,36,180,49,0.6440783148632807,0.1753324301572264,0.6476565277236322,0.17891064301757797
3004,65,190,46,0.6798604434667963,0.16459779157617174,0.6834386563271478,0.16817600443652328
3005,34,72,91,0.2576313259453123,0.3256173702919919,0.26120953880566383,0.3291955831523435
3006,40,73,85,0.26120953880566383,0.30414809312988256,0.26478775166601537,0.3077263059902341
3007,42,117,34,0.4186509046611325,0.12165923725195302,0.422229117521484,0.12523745011230458
3008,8,67,11,0.23974026164355447,0.03936034146386715,0.24331847450390603,0.04293855432421871
3009,38,44,66,0.1574413658554686,0.23616204878320293,0.16101957871582018,0.23974026164355447
3010,32,144,109,0.5152626518906246,0.39002520177831995,0.5188408647509761,0.39360341463867154
3011,20,45,118,0.16101957871582018,0.422229117521484,0.16459779157617174,0.42580733038183555
3012,46,196,45,0.7013297206289056,0.16101957871582018,0.7049079334892572,0.16459779157617174
3013,44,124,102,0.44369839468359334,0.3649777117558591,0.44727660754394494,0.3685559246162106
3014,21,173,38,0.6190308248408197,0.13597208869335925,0.6226090377011714,0.13955030155371081
3015,81,202,63,0.722798997791015,0.22542741020214824,0.7263772106513665,0.2290056230624998
3016,70,89,66,0.31846094457128876,0.23616204878320293,0.32203915743164035,0.23974026164355447
3017,13,177,119,0.633343676282226,0.42580733038183555,0.6369218891425775,0.42938554324218714
3018,10,46,6,0.16459779157617174,0.021469277162109356,0.16817600443652328,0.025047490022460917
3019,50,44,43,0.1574413658554686,0.15386315299511705,0.16101957871582018,0.1574413658554686
3020,43,80,60,0.28625702882812476,0.21469277162109357,0.2898352416884763,0.21827098448144513
3021,46,29,96,0.10376817295019522,0.3435084345937497,0.10734638581054678,0.3470866474541013
3022,68,98,83,0.3506648603144528,0.2969916674091794,0.35424307317480436,0.30056988026953096
3023,54,196,42,0.7013297206289056,0.15028494013476548,0.7049079334892572,0.15386315299511705
3024,73,106,70,0.3792905631972653,0.25047490022460916,0.3828687760576169,0.2540531130849607
3025,35,120,60,0.42938554324218714,0.21469277162109357,0.4329637561025387,0.21827098448144513
3026,41,231,24,0.8265671707412102,0.08587710864843742,0.8301453836015618,0.08945532150878899
3027,27,99,34,0.35424307317480436,0.12165923725195302,0.35782128603515595,0.12523745011230458
3028,25,142,110,0.5081062261699214,0.39360341463867154,0.5116844390302729,0.3971816274990231
3029,49,75,40,0.26836596452636696,0.14312851441406238,0.2719441773867185,0.14670672727441395
3030,12,114,6,0.40791626608007775,0.021469277162109356,0.41149447894042934,0.025047490022460917
3031,32,57,15,0.20395813304003887,0.05367319290527339,0.20753634590039044,0.05725140576562495
3032,52,79,42,0.28267881596777317,0.15028494013476548,0.28625702882812476,0.15386315299511705
3033,57,61,69,0.21827098448144513,0.2468966873642576,0.22184919734179667,0.25047490022460916
3034,35,51,115,0.18248885587792954,0.41149447894042934,0.18606706873828108,0.4150726918007809
3035,33,232,79,0.8301453836015618,0.28267881596777317,0.8337235964619133,0.28625702882812476
3036,37,228,64,0.8158325321601555,0.2290056230624998,0.8194107450205071,0.23258383592285137
3037,48,95,99,0.33993022173339815,0.35424307317480436,0.3435084345937497,0.35782128603515595
3038,62,89,76,0.31846094457128876,0.2719441773867185,0.32203915743164035,0.2755223902470701
3039,63,108,84,0.3864469889179684,0.30056988026953096,0.39002520177831995,0.30414809312988256
3040,26,172,14,0.6154526119804682,0.050094980044921834,0.6190308248408197,0.05367319290527339
3041,56,147,38,0.5259972904716792,0.13597208869335925,0.5295755033320307,0.13955030155371081
3042,34,62,15,0.22184919734179667,0.05367319290527339,0.22542741020214824,0.05725140576562495
3043,32,229,22,0.8194107450205071,0.0787206829277343,0.8229889578808587,0.08229889578808587
3044,50,54,41,0.1932234944589842,0.14670672727441395,0.19680170731933577,0.15028494013476548
3045,28,172,72,0.6154526119804682,0.2576313259453123,0.6190308248408197,0.26120953880566383
3046,46,194,78,0.6941732949082026,0.27910060310742163,0.6977515077685541,0.28267881596777317
3047,27,157,104,0.5617794190751948,0.37213413747656215,0.5653576319355463,0.37571235033691375
3048,36,230,10,0.8229889578808587,0.035782128603515595,0.8265671707412102,0.03936034146386715
3049,36,113,75,0.4043380532197262,0.26836596452636696,0.40791626608007775,0.2719441773867185
3050,38,82,29,0.2934134545488279,0.10376817295019522,0.2969916674091794,0.10734638581054678
3051,34,16,97,0.05725140576562495,0.3470866474541013,0.06082961862597651,0.3506648603144528
3052,35,24,31,0.08587710864843742,0.11092459867089834,0.08945532150878899,0.1145028115312499
3053,34,46,21,0.16459779157617174,0.07514247006738274,0.16817600443652328,0.0787206829277343
3054,34,98,113,0.3506648603144528,0.4043380532197262,0.35424307317480436,0.40791626608007775
3055,66,116,39,0.4150726918007809,0.13955030155371081,0.4186509046611325,0.14312851441406238
3056,36,129,82,0.46158945898535114,0.2934134545488279,0.46516767184570273,0.2969916674091794
3057,59,219,75,0.7836286164169916,0.26836596452636696,0.7872068292773431,0.2719441773867185
3058,58,148,91,0.5295755033320307,0.3256173702919919,0.5331537161923824,0.3291955831523435
3059,46,69,54,0.2468966873642576,0.1932234944589842,0.25047490022460916,0.19680170731933577
3060,31,129,117,0.46158945898535114,0.4186509046611325,0.46516767184570273,0.422229117521484
3061,32,64,107,0.2290056230624998,0.3828687760576169,0.23258383592285137,0.3864469889179684
3062,37,238,41,0.8516146607636711,0.14670672727441395,0.8551928736240227,0.15028494013476548
3063,49,240,69,0.8587710864843743,0.2468966873642576,0.8623492993447258,0.25047490022460916
3064,57,116,35,0.4150726918007809,0.12523745011230458,0.4186509046611325,0.12881566297265615
3065,64,187,34,0.6691258048857416,0.12165923725195302,0.6727040177460931,0.12523745011230458
3066,32,43,103,0.15386315299511705,0.3685559246162106,0.1574413658554686,0.37213413747656215
3067,35,136,83,0.48663694900781207,0.2969916674091794,0.49021516186816366,0.30056988026953096
3068,74,202,83,0.722798997791015,0.2969916674091794,0.7263772106513665,0.30056988026953096
3069,49,40,43,0.14312851441406238,0.15386315299511705,0.14670672727441395,0.1574413658554686
3070,28,182,105,0.6512347405839838,0.37571235033691375,0.6548129534443353,0.3792905631972653
3071,37,13,79,0.04651676718457027,0.28267881596777317,0.050094980044921834,0.28625702882812476
3072,46,93,87,0.332773796012695,0.3113045188505857,0.33635200887304656,0.3148827317109372
3073,21,121,121,0.4329637561025387,0.4329637561025387,0.43654196896289027,0.43654196896289027
3074,53,194,61,0.6941732949082026,0.21827098448144513,0.6977515077685541,0.22184919734179667
3075,44,78,43,0.27910060310742163,0.15386315299511705,0.28267881596777317,0.1574413658554686
3076,55,78,32,0.27910060310742163,0.1145028115312499,0.28267881596777317,0.11808102439160147
3077,37,99,25,0.35424307317480436,0.08945532150878899,0.35782128603515595,0.09303353436914054
3078,44,39,79,0.13955030155371081,0.28267881596777317,0.14312851441406238,0.28625702882812476
3079,36,152,104,0.543888354773437,0.37213413747656215,0.5474665676337885,0.37571235033691375
3080,56,45,90,0.16101957871582018,0.32203915743164035,0.16459779157617174,0.3256173702919919
3081,28,121,21,0.4329637561025387,0.07514247006738274,0.43654196896289027,0.0787206829277343
3082,30,184,87,0.658391166304687,0.3113045188505857,0.6619693791650385,0.3148827317109372
3083,54,56,43,0.20037992017968734,0.15386315299511705,0.20395813304003887,0.1574413658554686
3084,34,154,24,0.5510447804941402,0.08587710864843742,0.5546229933544917,0.08945532150878899
3085,30,101,110,0.3613994988955075,0.39360341463867154,0.3649777117558591,0.3971816274990231
3086,46,55,61,0.19680170731933577,0.21827098448144513,0.20037992017968734,0.22184919734179667
3087,35,165,25,0.5904051219580073,0.08945532150878899,0.5939833348183589,0.09303353436914054
3088,38,88,95,0.3148827317109372,0.33993022173339815,0.31846094457128876,0.3435084345937497
3089,32,165,19,0.5904051219580073,0.06798604434667962,0.5939833348183589,0.07156425720703119
3090,51,143,86,0.5116844390302729,0.3077263059902341,0.5152626518906246,0.3113045188505857
3091,46,213,67,0.7621593392548821,0.23974026164355447,0.7657375521152338,0.24331847450390603
3092,38,127,38,0.45443303326464807,0.13597208869335925,0.4580112461249996,0.13955030155371081
3093,48,159,90,0.568935844795898,0.32203915743164035,0.5725140576562495,0.3256173702919919
3094,22,60,28,0.21469277162109357,0.10018996008984367,0.21827098448144513,0.10376817295019522
3095,34,79,65,0.28267881596777317,0.23258383592285137,0.28625702882812476,0.23616204878320293
3096,40,103,23,0.3685559246162106,0.08229889578808587,0.37213413747656215,0.08587710864843742
3097,47,29,29,0.10376817295019522,0.10376817295019522,0.10734638581054678,0.10734638581054678
3098,33,92,49,0.3291955831523435,0.1753324301572264,0.332773796012695,0.17891064301757797
3099,40,141,99,0.5045280133095699,0.35424307317480436,0.5081062261699214,0.35782128603515595
3100,57,38,36,0.13597208869335925,0.12881566297265615,0.13955030155371081,0.13239387583300768
3101,28,248,46,0.8873967893671867,0.16459779157617174,0.8909750022275383,0.16817600443652328
3102,36,44,73,0.1574413658554686,0.26120953880566383,0.16101957871582018,0.26478775166601537
3103,25,171,57,0.6118743991201167,0.20395813304003887,0.6154526119804682,0.20753634590039044
3104,51,101,63,0.3613994988955075,0.22542741020214824,0.3649777117558591,0.2290056230624998
3105,27,28,113,0.10018996008984367,0.4043380532197262,0.10376817295019522,0.40791626608007775
3106,36,183,102,0.6548129534443353,0.3649777117558591,0.658391166304687,0.3685559246162106
3107,58,58,61,0.20753634590039044,0.21827098448144513,0.211114558760742,0.22184919734179667
3108,70,150,34,0.5367319290527339,0.12165923725195302,0.5403101419130855,0.12523745011230458
3109,33,216,110,0.7728939778359368,0.39360341463867154,0.7764721906962884,0.3971816274990231
3110,52,233,41,0.8337235964619133,0.14670672727441395,0.837301809322265,0.15028494013476548
3111,34,168,70,0.6011397605390619,0.25047490022460916,0.6047179733994136,0.2540531130849607
3112,37,198,109,0.7084861463496087,0.39002520177831995,0.7120643592099604,0.39360341463867154
3113,48,222,37,0.7943632549980462,0.13239387583300768,0.7979414678583977,0.13597208869335925
3114,59,99,64,0.35424307317480436,0.2290056230624998,0.35782128603515595,0.23258383592285137
3115,38,35,49,0.12523745011230458,0.1753324301572264,0.12881566297265615,0.17891064301757797
3116,33,20,98,0.07156425720703119,0.3506648603144528,0.07514247006738274,0.35424307317480436
3117,26,150,106,0.5367319290527339,0.3792905631972653,0.5403101419130855,0.3828687760576169
3118,60,86,47,0.3077263059902341,0.16817600443652328,0.3113045188505857,0.17175421729687484
3119,20,54,22,0.1932234944589842,0.0787206829277343,0.19680170731933577,0.08229889578808587
3120,45,219,48,0.7836286164169916,0.17175421729687484,0.7872068292773431,0.1753324301572264
3121,43,70,53,0.25047490022460916,0.18964528159863264,0.2540531130849607,0.1932234944589842
3122,30,72,64,0.2576313259453123,0.2290056230624998,0.26120953880566383,0.23258383592285137
3123,41,161,46,0.5760922705166011,0.16459779157617174,0.5796704833769526,0.16817600443652328
3124,26,39,21,0.13955030155371081,0.07514247006738274,0.14312851441406238,0.0787206829277343
3125,31,74,14,0.26478775166601537,0.050094980044921834,0.26836596452636696,0.05367319290527339
3126,53,143,98,0.5116844390302729,0.3506648603144528,0.5152626518906246,0.35424307317480436
3127,30,62,33,0.22184919734179667,0.11808102439160147,0.22542741020214824,0.12165923725195302
3128,27,18,101,0.06440783148632807,0.3613994988955075,0.06798604434667962,0.3649777117558591
3129,44,24,23,0.08587710864843742,0.08229889578808587,0.08945532150878899,0.08587710864843742
3130,55,149,46,0.5331537161923824,0.16459779157617174,0.5367319290527339,0.16817600443652328
3131,30,174,34,0.6226090377011714,0.12165923725195302,0.6261872505615229,0.12523745011230458
3132,32,51,100,0.18248885587792954,0.35782128603515595,0.18606706873828108,0.3613994988955075
3133,34,139,85,0.49737158758886674,0.30414809312988256,0.5009498004492183,0.3077263059902341
3134,58,42,32,0.15028494013476548,0.1145028115312499,0.15386315299511705,0.11808102439160147
3135,48,83,43,0.2969916674091794,0.15386315299511705,0.30056988026953096,0.1574413658554686
3136,46,77,32,0.2755223902470701,0.1145028115312499,0.27910060310742163,0.11808102439160147
3137,29,105,16,0.37571235033691375,0.05725140576562495,0.3792905631972653,0.06082961862597651
3138,59,148,42,0.5295755033320307,0.15028494013476548,0.5331537161923824,0.15386315299511705
3139,44,89,49,0.31846094457128876,0.1753324301572264,0.32203915743164035,0.17891064301757797
3140,33,24,11,0.08587710864843742,0.03936034146386715,0.08945532150878899,0.04293855432421871
3141,23,130,14,0.46516767184570273,0.050094980044921834,0.46874588470605427,0.05367319290527339
3142,24,11,42,0.03936034146386715,0.15028494013476548,0.04293855432421871,0.15386315299511705
3143,41,94,92,0.33635200887304656,0.3291955831523435,0.33993022173339815,0.332773796012695
3144,25,14,22,0.050094980044921834,0.0787206829277343,0.05367319290527339,0.08229889578808587
3145,34,76,74,0.2719441773867185,0.26478775166601537,0.2755223902470701,0.26836596452636696
3146,55,130,87,0.46516767184570273,0.3113045188505857,0.46874588470605427,0.3148827317109372
3147,67,218,64,0.7800504035566399,0.2290056230624998,0.7836286164169916,0.23258383592285137
3148,32,188,58,0.6727040177460931,0.20753634590039044,0.6762822306064448,0.211114558760742
3149,55,159,91,0.568935844795898,0.3256173702919919,0.5725140576562495,0.3291955831523435
3150,40,156,104,0.5582012062148433,0.37213413747656215,0.5617794190751948,0.37571235033691375
3151,26,212,106,0.7585811263945306,0.3792905631972653,0.7621593392548821,0.3828687760576169
3152,63,149,35,0.5331537161923824,0.12523745011230458,0.5367319290527339,0.12881566297265615
3153,46,63,30,0.22542741020214824,0.10734638581054678,0.2290056230624998,0.11092459867089834
3154,25,202,110,0.722798997791015,0.39360341463867154,0.7263772106513665,0.3971816274990231
3155,45,87,38,0.3113045188505857,0.13597208869335925,0.3148827317109372,0.13955030155371081
3156,46,108,94,0.3864469889179684,0.33635200887304656,0.39002520177831995,0.33993022173339815
3157,23,201,38,0.7192207849306634,0.13597208869335925,0.722798997791015,0.13955030155371081
3158,54,229,37,0.8194107450205071,0.13239387583300768,0.8229889578808587,0.13597208869335925
3159,29,107,104,0.3828687760576169,0.37213413747656215,0.3864469889179684,0.37571235033691375
3160,39,193,92,0.6905950820478509,0.3291955831523435,0.6941732949082026,0.332773796012695
3161,70,27,72,0.0966117472294921,0.2576313259453123,0.10018996008984367,0.26120953880566383
3162,32,45,66,0.16101957871582018,0.23616204878320293,0.16459779157617174,0.23974026164355447
3163,48,153,57,0.5474665676337885,0.20395813304003887,0.5510447804941402,0.20753634590039044
3164,36,17,104,0.06082961862597651,0.37213413747656215,0.06440783148632807,0.37571235033691375
3165,31,109,35,0.39002520177831995,0.12523745011230458,0.39360341463867154,0.12881566297265615
3166,44,240,44,0.8587710864843743,0.1574413658554686,0.8623492993447258,0.16101957871582018
3167,44,132,38,0.47232409756640586,0.13597208869335925,0.4759023104267574,0.13955030155371081
3168,32,71,57,0.2540531130849607,0.20395813304003887,0.2576313259453123,0.20753634590039044
3169,33,145,13,0.5188408647509761,0.04651676718457027,0.5224190776113277,0.050094980044921834
3170,38,178,118,0.6369218891425775,0.422229117521484,0.6405001020029292,0.42580733038183555
3171,36,65,66,0.23258383592285137,0.23616204878320293,0.23616204878320293,0.23974026164355447
3172,57,45,41,0.16101957871582018,0.14670672727441395,0.16459779157617174,0.15028494013476548
3173,26,89,34,0.31846094457128876,0.12165923725195302,0.32203915743164035,0.12523745011230458
3174,37,15,89,0.05367319290527339,0.31846094457128876,0.05725140576562495,0.32203915743164035
3175,22,50,64,0.17891064301757797,0.2290056230624998,0.18248885587792954,0.23258383592285137
3176,28,10,107,0.035782128603515595,0.3828687760576169,0.03936034146386715,0.3864469889179684
3177,22,183,11,0.6548129534443353,0.03936034146386715,0.658391166304687,0.04293855432421871
3178,34,41,46,0.14670672727441395,0.16459779157617174,0.15028494013476548,0.16817600443652328
3179,31,190,94,0.6798604434667963,0.33635200887304656,0.6834386563271478,0.33993022173339815
3180,62,213,91,0.7621593392548821,0.3256173702919919,0.7657375521152338,0.3291955831523435
3181,37,205,49,0.7335336363720697,0.1753324301572264,0.7371118492324212,0.17891064301757797
3182,25,222,111,0.7943632549980462,0.3971816274990231,0.7979414678583977,0.4007598403593747
3183,26,100,120,0.35782128603515595,0.42938554324218714,0.3613994988955075,0.4329637561025387
3184,20,223,113,0.7979414678583977,0.4043380532197262,0.8015196807187493,0.40791626608007775
3185,48,196,71,0.7013297206289056,0.2540531130849607,0.7049079334892572,0.2576313259453123
3186,46,60,40,0.21469277162109357,0.14312851441406238,0.21827098448144513,0.14670672727441395
3187,27,52,13,0.18606706873828108,0.04651676718457027,0.18964528159863264,0.050094980044921834
3188,22,87,98,0.3113045188505857,0.3506648603144528,0.3148827317109372,0.35424307317480436
3189,11,4,53,0.014312851441406238,0.18964528159863264,0.017891064301757797,0.1932234944589842
3190,43,211,30,0.755002913534179,0.10734638581054678,0.7585811263945306,0.11092459867089834
3191,32,169,44,0.6047179733994136,0.1574413658554686,0.6082961862597651,0.16101957871582018
3192,33,184,20,0.658391166304687,0.07156425720703119,0.6619693791650385,0.07514247006738274
3193,7,111,117,0.3971816274990231,0.4186509046611325,0.4007598403593747,0.422229117521484
3194,34,54,55,0.1932234944589842,0.19680170731933577,0.19680170731933577,0.20037992017968734
3195,52,20,37,0.07156425720703119,0.13239387583300768,0.07514247006738274,0.13597208869335925
3196,43,95,66,0.33993022173339815,0.23616204878320293,0.3435084345937497,0.23974026164355447
3197,43,145,88,0.5188408647509761,0.3148827317109372,0.5224190776113277,0.31846094457128876
